mol_id,smiles,mw,logp,hbd,hba,rtb,tpsa,has_pains,passed_lipinski,is_valid,passed_filter
CHEMBL278623_div,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,474.57,1.84,6,4,10,144.9,False,False,True,False
CHEMBL278819_div,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,298.39,2.2,1,5,5,50.28,False,True,True,True
CHEMBL279229_div,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,387.48,0.72,1,6,7,71.74,False,True,True,True
CHEMBL279516_div,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,347.46,3.6,2,2,5,48.13,False,True,True,True
CHEMBL279597_div,C[C@H](N)C(=O)O,89.09,-0.58,2,2,1,63.32,False,True,True,True
CHEMBL279785_div,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,331.41,-0.21,5,5,7,127.76,False,True,True,True
CHEMBL27_div,CC(C)NCC(O)COc1cccc2ccccc12,259.35,2.58,2,3,6,41.49,False,True,True,True
CHEMBL281594_div,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,450.57,5.32,0,3,10,15.71,False,False,True,False
CHEMBL282042_div,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O,766.96,2.6,6,9,12,221.12,False,False,True,False
CHEMBL282052_div,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,250.3,3.0,0,2,1,34.89,False,True,True,True
CHEMBL282121_div,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,429.56,4.6,0,6,13,57.23,False,True,True,False
CHEMBL28218_div,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,420.32,4.53,1,3,6,40.54,False,True,True,True
CHEMBL282468_div,C[N+](C)(C)CCO.[Cl-],139.63,-3.31,1,1,2,20.23,False,True,True,True
CHEMBL282686_div,CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,408.47,2.68,1,6,11,99.13,False,True,True,False
CHEMBL282724_div,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,454.91,3.96,1,8,6,107.73,False,True,True,True
CHEMBL28318_div,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,230.31,2.61,0,1,2,26.93,False,True,True,True
CHEMBL28333_div,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,270.76,3.63,0,2,1,15.6,False,True,True,True
CHEMBL283800_div,CN(CC(=O)O)C(=N)N,131.13,-1.1,3,2,2,90.41,False,True,True,True
CHEMBL284092_div,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,359.47,1.55,0,6,6,69.64,False,True,True,True
CHEMBL284348_div,Nc1ccncc1,94.12,0.66,1,2,0,38.91,False,True,True,True
CHEMBL284906_div,O=C(NCCO[N+](=O)[O-])c1cccnc1,211.18,0.02,1,5,5,94.36,False,True,True,True
CHEMBL285123_div,N[C@H](CO)C(=O)O,105.09,-1.61,3,3,2,83.55,False,True,True,True
CHEMBL285674_div,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,294.75,3.27,0,3,1,43.07,False,True,True,True
CHEMBL286398_div,CC(O)CO,76.09,-0.64,2,2,1,40.46,False,True,True,True
CHEMBL286494_div,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,504.45,5.08,6,8,0,155.52,False,False,True,False
CHEMBL288441_div,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,530.46,5.19,1,8,9,82.88,False,False,True,False
CHEMBL288470_div,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,231.3,1.55,0,2,2,30.17,False,True,True,True
CHEMBL289228_div,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,489.41,5.5,1,3,4,65.84,False,False,True,False
CHEMBL289469_div,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,312.42,2.32,1,3,2,50.16,False,True,True,True
CHEMBL289480_div,C1COC(NC(C2CC2)C2CC2)=N1,180.25,1.15,1,3,3,33.62,False,True,True,True
CHEMBL290106_div,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,356.06,5.86,2,3,2,40.46,False,False,True,False
CHEMBL290194_div,C=CCN1CCCC1CNC(=O)c1cc2nn[nH]c2cc1OC,315.38,1.35,2,5,6,83.14,False,True,True,True
CHEMBL290352_div,CCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCC)ccc5n5c4c1n2[C@H]1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O,615.78,6.16,2,7,7,94.72,False,False,True,False
CHEMBL290916_div,CC1=NN(c2ccccc2)C(=O)C1,174.2,1.8,0,2,1,32.67,False,True,True,True
CHEMBL290960_div,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,287.3,0.64,0,7,3,106.02,False,True,True,True
CHEMBL291338_div,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,351.02,5.26,2,2,2,49.33,False,False,True,False
CHEMBL291962_div,CC(C)C[C@H](N)C(=O)O,131.18,0.44,2,2,3,63.32,False,True,True,True
CHEMBL294199_div,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,305.42,3.79,2,3,9,58.56,False,True,True,True
CHEMBL295124_div,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,336.37,3.1,0,4,2,40.8,False,True,True,True
CHEMBL295698_div,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,531.44,4.21,0,6,7,69.06,True,False,True,False
CHEMBL296306_div,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,342.3,-5.4,8,11,5,189.53,False,False,True,False
CHEMBL296419_div,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,458.58,5.35,1,4,8,42.32,False,False,True,False
CHEMBL296522_div,COc1cc(N)c(Cl)cc1C(=O)NC1CCN2CCCC1C2,323.82,2.14,2,4,3,67.59,False,True,True,True
CHEMBL296913_div,CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1.[Na+],392.41,1.32,0,5,5,91.34,False,True,True,True
CHEMBL297302_div,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,381.45,3.77,1,3,6,58.1,False,True,True,True
CHEMBL297453_div,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,458.38,2.23,8,11,3,197.37,True,False,True,False
CHEMBL298359_div,COC1=C(C)C(=O)C2=C(C1=O)[C@@H](COC(N)=O)[C@@]1(OC)[C@H]3N[C@H]3CN21,349.34,-0.96,2,8,4,130.1,True,True,True,False
CHEMBL298406_div,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21,313.83,3.98,1,2,0,23.47,False,True,True,True
CHEMBL298470_div,COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1,463.5,5.91,2,6,9,78.63,False,False,True,False
CHEMBL298734_div,NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,638.83,5.91,1,3,3,79.53,False,False,True,False
CHEMBL299400_div,O=C(O)C(O)C(O)C(=O)O.Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,477.55,1.24,6,7,5,158.76,False,False,True,False
CHEMBL29_div,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,334.4,0.86,2,4,4,86.71,False,True,True,True
CHEMBL2_div,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,383.41,1.78,1,8,4,106.95,False,True,True,True
CHEMBL300138_div,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,515.62,4.93,1,4,5,72.16,False,False,True,False
CHEMBL301265_div,CCCN[C@H]1CCc2nc(N)sc2C1,211.33,1.58,2,4,3,50.94,False,True,True,True
CHEMBL301523_div,N[C@@H](Cc1ccccc1)C(=O)O,165.19,0.64,2,2,3,63.32,False,True,True,True
CHEMBL301742_div,NC[C@H](CC(=O)O)c1ccc(Cl)cc1,213.66,1.86,2,2,4,63.32,False,True,True,True
CHEMBL30219_div,C=CCC1(C(C)C#CCC)C(=O)N=C([O-])N(C)C1=O.[Na+],284.29,-2.68,0,3,3,72.8,False,True,True,True
CHEMBL30_div,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,252.35,0.6,3,4,5,88.89,True,True,True,False
CHEMBL31422_div,Cc1occc(=O)c1O,126.11,0.65,1,3,0,50.44,False,True,True,True
CHEMBL31965_div,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,485.95,4.39,2,7,9,88.61,False,True,True,True
CHEMBL31_div,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,375.4,1.98,2,5,4,83.8,False,True,True,True
CHEMBL32479_div,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,393.7,4.4,0,4,1,43.07,False,True,True,True
CHEMBL32800_div,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,303.36,2.06,5,5,6,92.95,False,True,True,True
CHEMBL32_div,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,401.44,2.37,2,5,4,83.8,False,True,True,True
CHEMBL33864_div,O=C(O)CCCCC1CCSS1,206.33,2.79,1,3,5,37.3,False,True,True,True
CHEMBL33986_div,Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,327.47,3.37,2,3,2,43.7,False,True,True,True
CHEMBL33_div,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,361.37,1.54,1,5,2,75.01,False,True,True,True
CHEMBL34259_div,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,454.45,0.27,5,10,9,210.54,False,True,True,True
CHEMBL35228_div,COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1,518.06,6.09,2,7,7,73.75,True,False,True,False
CHEMBL35505_div,N/N=c1\[nH][nH]/c(=N\N)c2ccccc12,190.21,-0.96,4,4,0,108.34,False,True,True,True
CHEMBL3582252,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CN1CCCC[C@H]1C(=O)O,475.59,5.7,1,5,9,68.23,False,False,True,False
CHEMBL3582253,Cc1cc(CN2CCC(C(=O)NCCO)CC2)ccc1OCc1cccc(-c2ccccc2)c1C,472.63,4.87,2,4,9,61.8,False,True,True,True
CHEMBL3582254,Cc1c(COc2ccc(CN[C@H](C)C(=O)O)cc2Cl)cccc1-c1ccccc1,409.91,5.46,2,3,8,58.56,False,False,True,False
CHEMBL3582255,Cc1c(COc2ccc(CNCC3CCC(=O)N3)cc2)cccc1-c1ccccc1,400.52,4.61,2,3,8,50.36,False,True,True,True
CHEMBL3582256,COc1cc(OCc2cccc(-c3ccccc3)c2C#N)cc(OC)c1CN1CCCC[C@H]1C(=O)O,486.57,5.26,1,6,9,92.02,False,False,True,False
CHEMBL3582257,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNC(CO)(CO)CO,467.56,3.06,4,7,12,100.41,False,True,True,False
CHEMBL35_div,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,330.75,1.89,3,5,5,122.63,False,True,True,True
CHEMBL36506_div,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,612.63,3.63,5,11,8,200.01,False,False,True,False
CHEMBL36633_div,NC(=O)CN1CC(O)CC1=O,158.16,-1.94,2,3,2,83.63,False,True,True,True
CHEMBL366760,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1C[C@@](O)(C(=O)O)C[C@H](O)[C@@H]1O,354.31,-0.65,6,8,4,164.75,True,False,True,False
CHEMBL36715_div,NC(=O)CN1CCCC1=O,142.16,-0.91,1,2,2,63.4,False,True,True,True
CHEMBL36_div,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,248.72,2.52,2,4,2,77.82,False,True,True,True
CHEMBL374252,CC1=NN(c2ccccn2)C(=O)C1,175.19,1.19,0,3,1,45.56,False,True,True,True
CHEMBL37744_div,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,317.23,3.84,0,2,4,16.13,False,True,True,True
CHEMBL38380_div,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,291.38,1.22,1,4,2,62.3,False,True,True,True
CHEMBL38827_div,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,528.95,9.15,1,2,10,23.47,False,False,True,False
CHEMBL38_div,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,300.44,5.6,1,1,5,37.3,False,False,True,False
CHEMBL39736_div,CCCCNC(=N)NC(=N)N,157.22,-0.21,5,2,3,97.78,False,True,True,True
CHEMBL39_div,NCCc1c[nH]c2ccc(O)cc12,176.22,1.37,3,2,2,62.04,False,True,True,True
CHEMBL3_div,CN1CCC[C@H]1c1cccnc1,162.24,1.85,0,2,1,16.13,False,True,True,True
CHEMBL403_div,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,233.24,-0.79,1,4,1,91.75,False,True,True,True
CHEMBL404_div,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,300.3,-1.52,1,6,3,122.46,False,True,True,True
CHEMBL405_div,CC(N)Cc1ccccc1,135.21,1.58,1,1,2,26.02,False,True,True,True
CHEMBL4061613,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CN[C@@H](CO)C(C)C,449.59,5.36,2,5,11,59.95,False,False,True,False
CHEMBL4062686,Cc1c(COc2cc(F)c(CNC[C@@H](O)CC(=O)O)cc2F)cccc1-c1ccc2c(c1)OCCO2,499.51,4.22,3,6,10,97.25,False,True,True,True
CHEMBL4065436,COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CO,335.4,4.14,1,4,6,51.58,False,True,True,True
CHEMBL4067393,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1C=O,362.43,5.07,0,4,7,44.76,False,False,True,False
CHEMBL4068429,COc1cc(F)ccc1-c1cccc(CO)c1C,246.28,3.3,1,2,3,29.46,False,True,True,True
CHEMBL406_div,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,365.84,2.08,2,4,3,92.5,False,True,True,True
CHEMBL4071326,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3C[C@H](O)C[C@@H]3C(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,641.12,6.14,2,8,10,121.48,False,False,True,False
CHEMBL4078309,COc1nc(OCc2cccc(-c3ccccc3)c2)ccc1CNCCNC(C)=O,405.5,3.56,2,5,10,72.48,False,True,True,True
CHEMBL4079264,Cc1c(CO)cccc1-c1cccnc1,199.25,2.55,1,2,2,33.12,False,True,True,True
CHEMBL407_div,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,303.29,1.77,0,4,2,64.43,False,True,True,True
CHEMBL4081869,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCNC(C)=O,448.56,4.48,2,5,11,68.82,False,True,True,False
CHEMBL4084368,Cc1cc(CN[C@H](CO)C(=O)O)c(OCc2cccc(C#N)c2)cc1OCc1cccc(-c2ccc3c(c2)OCCO3)c1C,594.66,5.31,3,8,12,130.27,False,False,True,False
CHEMBL4087147,Cc1c(CO)cccc1-c1cccc(C=O)c1,226.27,2.97,1,2,3,37.3,False,True,True,True
CHEMBL4089571,COc1c(CO)cccc1-c1ccccc1,214.26,2.85,1,2,3,29.46,False,True,True,True
CHEMBL4089730,COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,419.53,3.87,2,5,10,72.48,False,True,True,True
CHEMBL408_div,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,441.55,4.37,2,6,5,84.86,False,True,True,True
CHEMBL4092122,Cc1c(CO)cccc1-c1ccccc1,198.26,3.15,1,1,2,20.23,False,True,True,True
CHEMBL4092256,Cc1c(CO)cccc1-c1cccc(OCCO)c1,258.32,2.53,2,3,5,49.69,False,True,True,True
CHEMBL4093109,COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1C=O,333.39,4.46,0,4,6,48.42,False,True,True,True
CHEMBL4093799,NC(=O)c1ccccc1NC(=O)c1ccc(-c2ccccc2)cc1,316.36,3.7,2,2,4,72.19,False,True,True,True
CHEMBL4094835,Cc1c(COc2ccc(CO)cc2)cccc1-c1cccc(CO)c1,334.42,4.23,2,3,6,49.69,False,True,True,True
CHEMBL4096343,CCN(CC)C(=O)c1sc2ccccc2c1Cl,267.78,4.04,0,2,3,20.31,False,True,True,True
CHEMBL4097287,Cc1c(CO)cccc1-c1cccc(O)c1,214.26,2.86,2,2,2,40.46,False,True,True,True
CHEMBL4099869,Cc1c(COc2ccc(CN3CCCCC3C(=O)O)cc2Br)cccc1-c1ccccc1,494.43,6.44,1,3,7,49.77,False,False,True,False
CHEMBL409_div,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,430.38,2.88,2,5,5,107.26,False,True,True,True
CHEMBL40_div,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,232.24,0.7,2,3,2,75.27,False,True,True,True
CHEMBL4102574,Cc1c(COc2ccc(C=O)cc2Br)cccc1-c1ccccc1,381.27,5.82,0,2,5,26.3,False,False,True,False
CHEMBL4104993,Cc1c(CO)cccc1-c1cccc(Cl)n1,233.7,3.2,1,2,2,33.12,False,True,True,True
CHEMBL411_div,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,268.36,4.83,2,2,4,40.46,False,True,True,True
CHEMBL41286_div,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,368.3,2.01,1,7,3,124.04,True,True,True,False
CHEMBL413376_div,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)[O-])c3cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)[O-])c5cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c45)ccc3C)c2)c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],1429.19,-13.29,6,23,16,500.73,False,False,True,False
CHEMBL41355_div,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,303.34,3.59,3,4,5,76.38,False,True,True,True
CHEMBL413_div,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,914.19,6.18,3,13,6,195.43,False,False,True,False
CHEMBL415_div,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,314.86,4.53,0,2,4,6.48,False,True,True,True
CHEMBL416146_div,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,358.85,4.18,0,4,3,59.92,False,True,True,True
CHEMBL41632_div,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,621.93,4.63,2,3,4,66.76,False,False,True,False
CHEMBL416956_div,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,378.32,4.45,2,3,2,45.15,False,True,True,True
CHEMBL416_div,COc1c2occc2cc2ccc(=O)oc12,216.19,2.55,0,4,1,52.58,False,True,True,True
CHEMBL417675_div,CCCCCCCCCCCCCCCC(=O)NCCO,299.5,4.58,2,2,16,49.33,False,True,True,False
CHEMBL417_div,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.53,0.0,6,12,5,206.07,True,False,True,False
CHEMBL419_div,NCc1ccc(S(N)(=O)=O)cc1,186.24,-0.21,2,3,2,86.18,False,True,True,True
CHEMBL41_div,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,309.33,4.44,1,2,6,21.26,False,True,True,True
CHEMBL420_div,N=C(N)N/N=C/c1c(Cl)cccc1Cl,231.09,1.81,3,2,2,74.26,False,True,True,True
CHEMBL4216328,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCC1CC(=O)N1,446.55,4.24,2,5,10,68.82,False,True,True,True
CHEMBL421_div,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,398.4,3.7,3,7,6,141.31,True,True,True,False
CHEMBL422_div,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,407.51,4.95,0,4,4,9.72,False,True,True,True
CHEMBL42336_div,CSCC[C@H](N)C(=O)O,149.22,0.15,2,3,4,63.32,False,True,True,True
CHEMBL423_div,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,307.43,2.39,2,4,11,50.72,False,True,True,False
CHEMBL42403_div,OB(O)O,61.83,-2.05,3,3,0,60.69,False,True,True,True
CHEMBL424_div,O=C(O)c1ccccc1O,138.12,1.09,2,2,1,57.53,False,True,True,True
CHEMBL425_div,O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O,302.24,2.91,4,6,4,139.78,True,True,True,False
CHEMBL427_div,CN(CCCl)CCCl,156.06,1.4,0,1,4,3.24,False,True,True,True
CHEMBL428647_div,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,853.92,3.74,4,14,10,221.29,False,False,True,False
CHEMBL428676_div,CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O,283.33,1.58,1,4,3,66.64,False,True,True,True
CHEMBL428690_div,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,401.85,3.3,3,6,2,94.14,False,True,True,True
CHEMBL4288470,CCCC[C@H]1C(=O)N(C)[C@@H](CCCC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(C(=O)NCC(N)=O)CSCC(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N2CCCC2C(=O)N[C@@H](CC(C)C)C(=O)NC(=O)N(C)CC(=O)NCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1C,1728.06,-1.24,17,19,23,572.21,False,False,True,False
CHEMBL428880_div,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,468.37,2.11,3,9,8,173.71,False,True,True,True
CHEMBL428_div,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,416.36,1.89,2,5,3,101.45,False,True,True,True
CHEMBL429_div,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,328.41,2.14,4,4,8,95.58,False,True,True,True
CHEMBL42_div,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,326.83,3.72,1,4,0,30.87,False,True,True,True
CHEMBL43048_div,CNC(C)Cc1ccc2c(c1)OCO2,193.25,1.57,1,3,3,30.49,False,True,True,True
CHEMBL43064_div,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,368.52,5.11,0,2,6,6.48,False,False,True,False
CHEMBL430_div,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,389.39,0.97,2,7,5,123.04,False,True,True,True
CHEMBL43128_div,COc1cc(NC(C)CCCN)c2ncccc2c1.O=P(O)(O)O.O=P(O)(O)O,455.34,0.93,8,6,6,215.69,False,False,True,False
CHEMBL431701_div,COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O,482.44,2.36,5,10,4,155.14,False,True,True,True
CHEMBL431733_div,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,544.74,1.06,4,8,5,134.42,False,False,True,False
CHEMBL431_div,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,466.63,2.39,2,7,9,95.94,False,True,True,True
CHEMBL433_div,CCCC(CCC)C(=O)[O-].[Na+],166.2,-2.04,0,2,5,40.13,False,True,True,True
CHEMBL434200_div,CC(C)(C)NCC(O)COc1cccc2c1SCCC2,295.45,2.85,2,4,5,41.49,False,True,True,True
CHEMBL434394_div,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,405.44,2.36,3,5,6,70.95,False,True,True,True
CHEMBL43452_div,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,273.25,-0.33,2,5,1,109.57,False,True,True,True
CHEMBL434_div,CC(C)NCC(O)c1ccc(O)c(O)c1,211.26,1.13,4,4,4,72.72,True,True,True,False
CHEMBL435966_div,O=[N+]([O-])c1cncn1CCN1CCOCC1,226.24,0.12,0,5,4,73.43,False,True,True,True
CHEMBL435_div,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,297.75,-0.35,3,5,1,118.36,False,True,True,True
